customer_id,age,gender,city_tier,city_name,employment_type,monthly_income,credit_score,existing_loans,years_employed,education_level,acquisition_channel,onboarding_date
CUST000255,30,Female,Tier 1,Kirari Suleman Nagar,Salaried,149512,720,1,23,Graduate,DSA Agent,2023-07-23
CUST000256,29,Male,Tier 3,Ambarnath,Gig Worker,17852,597,0,13,Graduate,Social Media,2023-01-13
CUST000257,51,Female,Tier 2,Akola,Business Owner,139066,786,0,15,School,Social Media,2023-09-26
CUST000258,35,Female,Tier 2,Kishanganj,Self Employed,45785,589,0,29,Professional,DSA Agent,2022-02-23
CUST000259,37,Female,Tier 1,Durgapur,Gig Worker,16504,622,0,9,Postgraduate,Social Media,2023-08-14
CUST000260,39,Male,Tier 2,Mathura,Salaried,82756,803,0,28,Postgraduate,Referral,2023-02-18
CUST000261,49,Female,Tier 2,Morena,Self Employed,50395,670,0,21,School,Social Media,2023-08-18
CUST000262,48,Female,Tier 2,Kamarhati,Business Owner,93927,656,0,22,Graduate,Social Media,2022-04-08
CUST000263,39,Female,Tier 1,Nagercoil,Salaried,93797,829,0,3,Postgraduate,Referral,2022-04-10
CUST000264,27,Female,Tier 2,Ambala,Gig Worker,32514,667,1,15,Graduate,Organic,2023-05-28
CUST000265,18,Female,Tier 2,Bally,Student,0,433,0,0,Graduate,Social Media,2023-01-05
CUST000266,49,Male,Tier 1,Rajkot,Self Employed,39895,581,1,37,School,DSA Agent,2023-03-04
CUST000267,36,Male,Tier 1,Hapur,Self Employed,42883,570,0,16,School,Social Media,2022-05-09
CUST000268,47,Male,Tier 1,Shivpuri,Self Employed,59284,705,0,19,Graduate,Organic,2022-07-25
CUST000269,38,Male,Tier 3,Nandyal,Gig Worker,18358,523,0,19,Graduate,Organic,2023-02-14
CUST000270,32,Male,Tier 2,Bidhannagar,Salaried,90889,764,0,20,Graduate,DSA Agent,2023-11-09
CUST000271,26,Male,Tier 2,Amritsar,Student,0,574,0,0,Postgraduate,Referral,2023-04-17
CUST000272,19,Male,Tier 1,Berhampore,Student,0,421,0,0,School,Organic,2022-11-25
CUST000273,19,Other,Tier 2,Jodhpur,Student,0,443,0,0,School,DSA Agent,2022-06-14
CUST000274,41,Male,Tier 2,Mangalore,Business Owner,183367,685,1,31,Graduate,Organic,2023-12-23
CUST000275,22,Female,Tier 3,Solapur,Gig Worker,29189,525,1,18,School,DSA Agent,2023-02-23
CUST000276,38,Female,Tier 3,Dehradun,Gig Worker,34370,656,0,15,Graduate,Referral,2023-08-10
CUST000277,36,Female,Tier 1,Gorakhpur,Self Employed,24491,622,0,11,Graduate,DSA Agent,2023-07-21
CUST000278,44,Female,Tier 2,Mehsana,Self Employed,36025,709,0,39,School,Organic,2023-06-20
CUST000279,28,Male,Tier 2,Kurnool,Self Employed,46610,667,2,35,Postgraduate,Social Media,2022-06-06
CUST000280,50,Male,Tier 2,Durg,Self Employed,42989,634,1,36,School,Referral,2023-07-08
CUST000281,23,Male,Tier 3,Hosur,Student,8867,449,0,0,Graduate,Social Media,2022-08-31
CUST000282,26,Male,Tier 1,Bhalswa Jahangir Pur,Salaried,142454,711,0,18,School,Organic,2022-11-06
CUST000283,38,Female,Tier 3,Bidar,Gig Worker,20537,508,0,7,Postgraduate,Referral,2023-06-06
CUST000284,38,Female,Tier 2,Jaipur,Salaried,138444,743,2,15,Postgraduate,Referral,2023-05-20
CUST000285,33,Male,Tier 3,Maheshtala,Gig Worker,25257,552,0,12,Graduate,Organic,2022-10-18
CUST000286,40,Male,Tier 1,Lucknow,Salaried,137672,737,0,23,Graduate,Organic,2022-12-07
CUST000287,33,Male,Tier 3,Saharsa,Gig Worker,30968,625,2,9,Graduate,Social Media,2023-11-30
CUST000288,27,Male,Tier 3,Bulandshahr,Gig Worker,13307,520,0,10,Postgraduate,Social Media,2023-02-07
CUST000289,34,Female,Tier 2,Khammam,Salaried,108388,816,0,5,Postgraduate,DSA Agent,2022-12-17
CUST000290,28,Male,Tier 3,Guntakal,Gig Worker,29635,635,0,19,Graduate,Organic,2022-04-04
CUST000291,39,Female,Tier 2,Berhampore,Salaried,87502,842,0,21,Graduate,Social Media,2022-07-12
CUST000292,28,Male,Tier 2,Tezpur,Salaried,124540,755,0,5,Graduate,Organic,2022-06-24
CUST000293,24,Male,Tier 3,Farrukhabad,Student,13758,522,0,0,Graduate,Organic,2022-02-19
CUST000294,29,Female,Tier 3,Bhilwara,Gig Worker,12034,509,2,15,Graduate,Social Media,2022-09-20
CUST000295,36,Female,Tier 1,Karawal Nagar,Salaried,80668,826,0,23,School,Organic,2022-01-17
CUST000296,24,Other,Tier 1,Tumkur,Gig Worker,19127,521,1,9,Professional,Organic,2023-04-02
CUST000297,33,Female,Tier 1,Siliguri,Self Employed,24774,698,1,15,School,Referral,2023-03-07
CUST000298,34,Male,Tier 1,Anantapuram,Salaried,60148,754,0,8,Graduate,Organic,2022-06-28
CUST000299,34,Male,Tier 3,Rourkela,Self Employed,34066,726,0,14,Postgraduate,Social Media,2023-04-03
CUST000300,26,Female,Tier 2,Jorhat,Salaried,79995,775,0,27,Graduate,DSA Agent,2022-06-21
CUST000301,28,Female,Tier 1,South Dumdum,Salaried,104981,825,2,29,School,Referral,2022-01-06
CUST000302,38,Female,Tier 2,Jamnagar,Gig Worker,24871,613,0,14,Graduate,Social Media,2022-02-25
CUST000303,29,Male,Tier 2,Patiala,Gig Worker,16955,596,1,10,Postgraduate,Organic,2023-07-04
CUST000304,36,Other,Tier 3,Kalyan-Dombivli,Self Employed,33473,571,0,2,Graduate,DSA Agent,2023-05-06
CUST000305,37,Male,Tier 3,Ramgarh,Self Employed,85674,645,0,22,Postgraduate,Referral,2022-02-15
CUST000306,54,Female,Tier 1,Gandhidham,Business Owner,107270,661,0,20,Graduate,Organic,2022-06-27
CUST000307,32,Female,Tier 3,Uluberia,Gig Worker,22646,559,1,8,Graduate,DSA Agent,2022-02-22
CUST000308,44,Male,Tier 1,Tiruppur,Salaried,79606,717,0,27,Graduate,Organic,2023-12-05
CUST000309,31,Female,Tier 2,Ratlam,Self Employed,92671,691,0,14,Postgraduate,Social Media,2022-01-25
CUST000310,30,Male,Tier 2,Siliguri,Salaried,115382,819,1,12,Postgraduate,Social Media,2023-10-30
CUST000311,37,Other,Tier 2,Sultan Pur Majra,Gig Worker,24833,557,2,13,School,DSA Agent,2022-09-14
CUST000312,38,Male,Tier 1,Deoghar,Salaried,58754,788,1,27,Graduate,DSA Agent,2022-02-25
CUST000313,27,Female,Tier 1,Bhilai,Salaried,122122,746,1,19,Postgraduate,Social Media,2023-02-04
CUST000314,42,Male,Tier 3,Machilipatnam,Business Owner,150714,619,0,21,Graduate,Referral,2022-07-04
CUST000315,19,Female,Tier 2,Ulhasnagar,Student,0,512,0,0,Postgraduate,Referral,2022-08-05
CUST000316,43,Female,Tier 2,Imphal,Self Employed,48519,574,1,25,School,Referral,2023-06-04
CUST000317,34,Male,Tier 1,Kolkata,Gig Worker,22854,578,0,0,Postgraduate,Social Media,2023-01-13
CUST000318,39,Male,Tier 2,Sagar,Salaried,63892,758,1,2,Graduate,Organic,2022-06-16
CUST000319,25,Female,Tier 1,Ramagundam,Salaried,51255,810,0,27,Postgraduate,Social Media,2023-02-23
CUST000320,43,Male,Tier 1,Buxar,Salaried,70651,802,0,24,Postgraduate,Referral,2022-04-13
CUST000321,30,Female,Tier 2,Sonipat,Gig Worker,33622,635,0,6,Graduate,Referral,2023-07-16
CUST000322,39,Male,Tier 1,Nangloi Jat,Self Employed,78889,609,1,25,Graduate,Social Media,2023-12-28
CUST000323,36,Female,Tier 3,Kolhapur,Self Employed,22293,663,0,32,School,DSA Agent,2023-11-17
CUST000324,25,Male,Tier 2,Aizawl,Salaried,101384,715,1,17,Postgraduate,Social Media,2023-03-20
CUST000325,46,Male,Tier 1,Rewa,Business Owner,38455,632,0,11,Postgraduate,Referral,2023-03-24
CUST000326,30,Male,Tier 1,Amroha,Self Employed,47100,678,0,27,Graduate,Organic,2023-01-03
CUST000327,28,Male,Tier 3,Tiruchirappalli,Gig Worker,21662,577,1,14,Graduate,Social Media,2022-07-08
CUST000328,36,Male,Tier 2,Pimpri-Chinchwad,Self Employed,44284,588,0,32,Postgraduate,Social Media,2023-09-02
CUST000329,38,Female,Tier 3,Ballia,Gig Worker,25234,591,0,7,Graduate,Organic,2023-01-03
CUST000330,37,Female,Tier 1,Alwar,Salaried,68684,769,0,21,Postgraduate,Organic,2023-09-20
CUST000331,29,Female,Tier 3,Lucknow,Gig Worker,29933,588,1,6,Graduate,Organic,2022-11-13
CUST000332,44,Female,Tier 2,Siwan,Self Employed,61247,719,2,30,Graduate,Referral,2022-05-28
CUST000333,32,Male,Tier 2,Chandigarh,Salaried,70548,742,0,3,School,Organic,2022-03-15
CUST000334,42,Female,Tier 1,Jammu,Salaried,60735,744,0,14,Graduate,DSA Agent,2022-03-17
CUST000335,27,Male,Tier 2,Ratlam,Salaried,136780,751,0,9,Graduate,Referral,2023-05-27
CUST000336,42,Female,Tier 1,Karimnagar,Salaried,40554,706,1,6,Postgraduate,Referral,2022-12-01
CUST000337,21,Male,Tier 3,Siliguri,Student,0,443,0,0,Postgraduate,Referral,2022-10-03
CUST000338,41,Male,Tier 2,Uluberia,Self Employed,71114,611,1,26,Postgraduate,DSA Agent,2022-11-26
CUST000339,29,Male,Tier 2,Serampore,Gig Worker,29560,540,2,10,Graduate,Social Media,2022-11-16
CUST000340,44,Female,Tier 1,Anantapuram,Salaried,67245,837,0,9,Graduate,Social Media,2022-12-29
CUST000341,24,Male,Tier 2,Etawah,Gig Worker,32107,673,1,18,Graduate,Social Media,2023-11-02
CUST000342,37,Female,Tier 2,Amroha,Gig Worker,27059,557,1,5,School,DSA Agent,2023-07-21
CUST000343,33,Male,Tier 1,Thrissur,Salaried,119497,725,1,26,School,Organic,2022-02-12
CUST000344,33,Female,Tier 2,Vijayanagaram,Gig Worker,25930,647,1,18,School,Social Media,2023-06-08
CUST000345,36,Female,Tier 3,Tumkur,Gig Worker,15990,636,0,10,Postgraduate,Organic,2023-05-23
CUST000346,32,Male,Tier 2,Khandwa,Self Employed,99792,721,0,13,School,Social Media,2023-05-17
CUST000347,48,Female,Tier 1,Kolhapur,Self Employed,47669,587,1,27,School,Social Media,2022-03-18
CUST000348,30,Female,Tier 1,Asansol,Salaried,140198,764,0,10,Graduate,DSA Agent,2022-02-17
CUST000349,25,Female,Tier 2,Avadi,Gig Worker,32653,631,0,3,Postgraduate,DSA Agent,2022-11-09
CUST000350,28,Female,Tier 2,Loni,Self Employed,37451,552,0,15,Graduate,Social Media,2023-07-20
CUST000351,28,Female,Tier 1,Amritsar,Gig Worker,34405,546,0,6,Graduate,Organic,2022-09-21
CUST000352,20,Female,Tier 2,Hubli–Dharwad,Student,0,476,0,0,Postgraduate,Social Media,2023-09-14
CUST000353,28,Male,Tier 3,Alappuzha,Self Employed,84017,636,0,28,Postgraduate,Organic,2023-11-01
CUST000354,44,Female,Tier 2,Vijayanagaram,Salaried,142589,806,0,6,Postgraduate,Social Media,2022-03-26
CUST000355,26,Male,Tier 1,Miryalaguda,Salaried,42325,745,2,30,Graduate,Social Media,2022-07-13
CUST000356,30,Male,Tier 3,Tezpur,Self Employed,96955,593,0,27,Graduate,Social Media,2022-05-29
CUST000357,28,Female,Tier 2,Kollam,Salaried,56425,759,0,30,Graduate,Organic,2022-05-28
CUST000358,32,Male,Tier 2,Eluru,Gig Worker,16191,506,1,18,School,Referral,2023-02-21
CUST000359,41,Male,Tier 1,Begusarai,Business Owner,174671,606,1,13,Professional,Referral,2022-12-15
CUST000360,26,Female,Tier 2,Kalyan-Dombivli,Gig Worker,33755,576,1,7,Postgraduate,Organic,2022-04-19
CUST000361,34,Female,Tier 1,Bhimavaram,Gig Worker,28668,560,0,15,Graduate,Organic,2022-11-24
CUST000362,36,Female,Tier 2,Kumbakonam,Self Employed,80709,556,0,30,Postgraduate,DSA Agent,2022-05-23
CUST000363,32,Female,Tier 2,Rajahmundry,Gig Worker,26299,663,1,9,Postgraduate,Social Media,2022-08-05
CUST000364,26,Female,Tier 2,Delhi,Gig Worker,14308,545,0,10,Graduate,DSA Agent,2022-12-26
CUST000365,32,Male,Tier 3,Firozabad,Business Owner,183192,653,0,25,Postgraduate,Social Media,2022-07-14
CUST000366,29,Male,Tier 2,Chittoor,Gig Worker,29662,521,0,14,Graduate,Organic,2023-11-11
CUST000367,53,Female,Tier 3,Tumkur,Business Owner,82656,716,0,31,Graduate,Social Media,2023-12-19
CUST000368,37,Male,Tier 3,Mangalore,Business Owner,52901,640,1,4,Postgraduate,DSA Agent,2022-02-28
CUST000369,42,Female,Tier 3,Sambalpur,Salaried,90256,829,0,27,Graduate,Organic,2022-12-11
CUST000370,31,Female,Tier 2,Jamshedpur,Salaried,127594,822,0,12,Graduate,DSA Agent,2023-09-20
CUST000371,35,Male,Tier 1,Kumbakonam,Salaried,79430,720,0,26,Postgraduate,Social Media,2023-11-01
CUST000372,29,Female,Tier 1,Khora ,Salaried,115707,820,0,25,School,Organic,2023-10-27
CUST000373,32,Female,Tier 3,Amaravati,Salaried,82156,834,1,5,Graduate,Social Media,2023-03-04
CUST000374,50,Male,Tier 2,Buxar,Self Employed,31102,635,1,38,School,Organic,2022-03-18
CUST000375,35,Other,Tier 2,Rampur,Salaried,50556,836,0,19,Graduate,Social Media,2022-02-09
CUST000376,44,Female,Tier 2,Jamshedpur,Salaried,122463,779,0,1,School,Organic,2023-05-22
CUST000377,22,Male,Tier 2,Anand,Student,0,520,0,0,School,DSA Agent,2023-02-24
CUST000378,44,Female,Tier 1,Rampur,Salaried,80596,706,0,25,Graduate,Organic,2023-10-12
CUST000379,26,Female,Tier 3,Amaravati,Student,17776,546,0,0,Graduate,Social Media,2022-01-12
CUST000380,39,Female,Tier 2,Ulhasnagar,Salaried,129274,768,1,13,Graduate,Referral,2022-03-14
CUST000381,27,Female,Tier 2,Surendranagar Dudhrej,Salaried,53785,717,0,27,Postgraduate,Social Media,2023-12-21
CUST000382,33,Female,Tier 1,Raurkela Industrial Township,Self Employed,59653,662,1,32,Postgraduate,Referral,2023-08-09
CUST000383,36,Male,Tier 2,Meerut,Self Employed,67670,559,0,35,Graduate,Social Media,2023-10-22
CUST000384,19,Female,Tier 3,Karimnagar,Student,0,408,0,0,Graduate,Organic,2022-07-03
CUST000385,31,Female,Tier 2,Raurkela Industrial Township,Self Employed,67567,683,0,3,Professional,Organic,2022-05-10
CUST000386,22,Male,Tier 2,Ramagundam,Student,0,550,0,0,Postgraduate,Referral,2022-11-12
CUST000387,31,Male,Tier 1,Bettiah,Salaried,84088,842,1,7,School,Referral,2023-01-13
CUST000388,32,Other,Tier 2,Kottayam,Salaried,79974,770,0,3,School,Referral,2023-01-09
CUST000389,47,Female,Tier 2,South Dumdum,Self Employed,65272,735,0,11,Graduate,Social Media,2022-06-16
CUST000390,25,Female,Tier 2,Khora ,Student,0,573,0,0,Postgraduate,DSA Agent,2023-11-03
CUST000391,45,Female,Tier 3,Tinsukia,Business Owner,92348,791,0,21,Postgraduate,Social Media,2022-11-08
CUST000392,38,Female,Tier 2,Satna,Gig Worker,32455,559,0,8,Graduate,Organic,2023-12-02
CUST000393,32,Female,Tier 3,Gopalpur,Gig Worker,23948,582,1,7,Postgraduate,Organic,2022-02-15
CUST000394,46,Female,Tier 3,Jalandhar,Self Employed,28276,640,1,25,School,Social Media,2022-05-08
CUST000395,35,Male,Tier 1,Asansol,Salaried,94522,843,0,23,Graduate,Referral,2022-10-22
CUST000396,33,Female,Tier 2,Durgapur,Business Owner,186678,668,1,24,Postgraduate,Organic,2022-01-02
CUST000397,23,Female,Tier 3,Serampore,Student,14050,429,0,0,School,Organic,2022-10-31
CUST000398,31,Female,Tier 3,Bulandshahr,Gig Worker,34211,586,0,2,Graduate,Social Media,2022-07-25
CUST000399,32,Female,Tier 2,Ujjain,Self Employed,35017,646,0,18,Graduate,DSA Agent,2023-12-21
CUST000400,32,Female,Tier 1,Bellary,Self Employed,81907,651,0,9,School,Referral,2023-09-02
CUST000401,34,Male,Tier 1,Ambala,Salaried,98510,777,0,30,School,Organic,2023-09-02
CUST000402,53,Male,Tier 3,Maheshtala,Business Owner,152090,723,0,37,Graduate,Organic,2022-12-20
CUST000403,26,Male,Tier 2,Erode,Gig Worker,22985,583,0,10,Postgraduate,Referral,2022-08-10
CUST000404,21,Male,Tier 2,Solapur,Student,0,424,0,0,School,Referral,2022-11-25
CUST000405,44,Other,Tier 2,Mira-Bhayandar,Salaried,65814,836,0,24,School,Social Media,2023-06-26
CUST000406,25,Male,Tier 2,Nangloi Jat,Student,0,518,1,0,School,Organic,2023-07-22
CUST000407,22,Male,Tier 3,Bijapur,Gig Worker,12206,506,1,1,Graduate,Referral,2023-09-01
CUST000408,33,Female,Tier 1,Kolhapur,Salaried,60705,793,1,4,Graduate,Social Media,2023-03-08
CUST000409,55,Female,Tier 2,Kavali,Business Owner,118169,675,1,5,Professional,Referral,2023-05-30
CUST000410,39,Male,Tier 2,Malegaon,Salaried,87635,718,0,8,Postgraduate,Organic,2023-07-13
CUST000411,44,Female,Tier 1,Bhopal,Salaried,128014,835,0,18,Graduate,Social Media,2023-01-14
CUST000412,42,Female,Tier 3,Korba,Business Owner,160546,763,0,4,Graduate,Social Media,2022-05-01
CUST000413,37,Male,Tier 1,Ajmer,Business Owner,142359,683,1,3,Graduate,Social Media,2022-05-28
CUST000414,38,Male,Tier 3,Aizawl,Gig Worker,30788,595,0,17,Graduate,DSA Agent,2022-08-19
CUST000415,41,Female,Tier 2,Bhagalpur,Self Employed,60303,564,0,4,Postgraduate,Referral,2022-06-19
CUST000416,38,Female,Tier 2,Vijayawada,Gig Worker,18237,576,0,10,Graduate,Referral,2022-02-15
CUST000417,29,Female,Tier 1,Gorakhpur,Salaried,132856,774,0,22,Graduate,Organic,2023-03-26
CUST000418,39,Male,Tier 1,Surat,Salaried,128823,817,0,4,Professional,Social Media,2023-07-26
CUST000419,37,Male,Tier 1,Chinsurah,Self Employed,81168,625,2,24,Graduate,Organic,2023-02-26
CUST000420,50,Female,Tier 3,Thiruvananthapuram,Self Employed,27792,632,0,20,Graduate,DSA Agent,2022-02-17
CUST000421,43,Male,Tier 1,Patna,Self Employed,62692,700,0,5,Postgraduate,Organic,2023-08-04
CUST000422,50,Male,Tier 2,Nandyal,Self Employed,51767,662,0,35,Graduate,Organic,2022-09-01
CUST000423,28,Female,Tier 3,Nizamabad,Salaried,71736,744,0,16,School,Organic,2022-02-14
CUST000424,22,Male,Tier 2,Amritsar,Gig Worker,32436,676,0,1,Postgraduate,Social Media,2022-02-08
CUST000425,29,Female,Tier 1,Hyderabad,Salaried,76320,846,0,28,Graduate,Social Media,2023-03-30
CUST000426,22,Female,Tier 2,Amravati,Gig Worker,29205,680,0,2,Postgraduate,Organic,2023-01-06
CUST000427,30,Male,Tier 2,Dharmavaram,Gig Worker,27519,599,0,19,Postgraduate,Social Media,2023-01-26
CUST000428,20,Female,Tier 3,Udaipur,Student,11302,538,0,0,Graduate,Referral,2023-12-16
CUST000429,25,Male,Tier 3,Bhopal,Gig Worker,13902,671,1,17,School,Referral,2023-10-25
CUST000430,39,Female,Tier 1,Ulhasnagar,Salaried,124513,818,0,12,Graduate,Organic,2023-02-17
CUST000431,41,Male,Tier 2,Adoni,Salaried,47139,739,1,15,Professional,Referral,2022-05-03
CUST000432,33,Male,Tier 2,Nagercoil,Self Employed,72078,691,2,15,School,Organic,2022-02-14
CUST000433,47,Female,Tier 2,Orai,Self Employed,53793,567,0,35,Graduate,DSA Agent,2023-01-30
CUST000434,32,Male,Tier 1,Dibrugarh,Salaried,67865,766,2,5,School,Organic,2022-03-04
CUST000435,43,Female,Tier 1,Navi Mumbai,Salaried,108176,765,0,9,Postgraduate,Social Media,2023-10-24
CUST000436,50,Male,Tier 1,Dehri,Self Employed,81700,570,1,6,Postgraduate,Social Media,2022-05-25
CUST000437,33,Male,Tier 1,Nellore,Salaried,47293,836,0,18,Graduate,Social Media,2022-02-23
CUST000438,21,Female,Tier 1,Tirunelveli,Student,2961,504,0,0,Graduate,Social Media,2023-04-08
CUST000439,41,Male,Tier 2,Navi Mumbai,Self Employed,82689,712,0,6,Graduate,Referral,2022-02-22
CUST000440,34,Male,Tier 1,Dibrugarh,Salaried,83299,843,0,8,Professional,Social Media,2023-06-09
CUST000441,29,Female,Tier 1,Ambarnath,Salaried,98436,768,0,22,Professional,Social Media,2023-11-01
CUST000442,30,Female,Tier 3,Gandhidham,Business Owner,41594,706,0,20,Graduate,DSA Agent,2022-07-02
CUST000443,30,Female,Tier 1,Bokaro,Gig Worker,29636,601,1,17,Graduate,Social Media,2022-11-10
CUST000444,35,Other,Tier 3,Nadiad,Gig Worker,21360,540,0,0,Graduate,Organic,2022-04-04
CUST000445,26,Male,Tier 2,Kakinada,Student,0,567,0,0,Graduate,Organic,2023-11-23
CUST000446,32,Female,Tier 3,Vellore,Business Owner,121842,766,1,22,Postgraduate,Referral,2023-03-19
CUST000447,30,Male,Tier 2,Satara,Business Owner,168026,695,1,38,Postgraduate,Organic,2022-07-11
CUST000448,45,Female,Tier 1,Kirari Suleman Nagar,Self Employed,98593,716,0,18,Graduate,Referral,2023-03-26
CUST000449,36,Male,Tier 1,Saharsa,Gig Worker,23737,628,0,16,Graduate,DSA Agent,2023-04-07
CUST000450,34,Other,Tier 1,Shimla,Salaried,92347,765,1,15,Postgraduate,Social Media,2022-01-31
CUST000451,36,Female,Tier 2,Tumkur,Self Employed,21962,733,0,24,Graduate,Organic,2023-04-27
CUST000452,37,Female,Tier 3,Gwalior,Gig Worker,34804,547,2,1,Graduate,Referral,2022-03-05
CUST000453,37,Female,Tier 3,Kumbakonam,Gig Worker,18407,609,0,17,School,Social Media,2022-11-22
CUST000454,44,Female,Tier 3,Kharagpur,Business Owner,197849,710,0,31,School,Organic,2023-05-26
CUST000455,25,Female,Tier 1,Sirsa,Salaried,123192,794,0,9,Graduate,Social Media,2023-03-30
CUST000456,34,Male,Tier 3,Raiganj,Gig Worker,33220,560,0,5,School,Social Media,2023-03-16
CUST000457,28,Male,Tier 2,Begusarai,Salaried,59225,705,0,21,Graduate,Referral,2023-02-11
CUST000458,35,Male,Tier 3,Ramagundam,Gig Worker,17363,672,1,7,Graduate,Referral,2022-09-03
CUST000459,45,Male,Tier 1,Maheshtala,Salaried,42460,807,0,15,Graduate,Social Media,2023-12-28
CUST000460,29,Female,Tier 3,Fatehpur,Salaried,114582,806,0,9,Graduate,Social Media,2022-07-22
CUST000461,31,Female,Tier 2,Mangalore,Salaried,99141,784,0,22,Postgraduate,Referral,2022-06-08
CUST000462,34,Female,Tier 3,Pallavaram,Self Employed,72449,696,0,37,Graduate,DSA Agent,2023-06-05
CUST000463,45,Other,Tier 2,Tenali,Self Employed,94511,735,0,4,Graduate,Social Media,2023-07-11
CUST000464,30,Female,Tier 2,Nagaon,Gig Worker,28477,550,0,1,Graduate,Organic,2022-09-02
CUST000465,47,Male,Tier 3,Jamshedpur,Business Owner,116969,773,1,10,Graduate,Social Media,2022-07-05
CUST000466,30,Male,Tier 3,Tenali,Gig Worker,30487,621,1,19,Graduate,DSA Agent,2022-07-26
CUST000467,29,Male,Tier 1,Gudivada,Salaried,89277,786,0,18,Postgraduate,Organic,2022-11-04
CUST000468,22,Male,Tier 3,Gulbarga,Student,0,478,0,0,Graduate,Social Media,2022-04-12
CUST000469,44,Female,Tier 3,Bharatpur,Salaried,61882,707,1,17,Postgraduate,Organic,2023-06-06
CUST000470,49,Female,Tier 3,Sonipat,Business Owner,58293,680,1,37,Graduate,Social Media,2023-05-17
CUST000471,32,Female,Tier 1,Hindupur,Salaried,90710,809,0,11,Professional,Social Media,2022-08-22
CUST000472,32,Female,Tier 1,Bhilai,Business Owner,166443,695,2,18,School,Social Media,2022-12-22
CUST000473,41,Female,Tier 1,Khandwa,Salaried,110979,774,1,17,School,Organic,2022-09-03
CUST000474,23,Male,Tier 2,Alwar,Student,0,480,0,0,School,Referral,2023-12-23
CUST000475,25,Female,Tier 2,Silchar,Gig Worker,27236,632,0,5,Graduate,Referral,2023-08-07
CUST000476,44,Male,Tier 1,Fatehpur,Business Owner,116276,660,2,9,Graduate,DSA Agent,2023-12-28
CUST000477,25,Male,Tier 1,Shivpuri,Salaried,119694,758,0,25,Graduate,Organic,2022-02-26
CUST000478,31,Male,Tier 3,Siliguri,Gig Worker,31257,519,1,7,Graduate,DSA Agent,2022-01-08
CUST000479,51,Female,Tier 1,Moradabad,Business Owner,65282,788,1,2,Graduate,Social Media,2022-12-22
CUST000480,24,Male,Tier 2,Chandrapur,Gig Worker,29048,520,0,15,Postgraduate,Organic,2023-04-28
CUST000481,37,Male,Tier 2,Mehsana,Self Employed,49100,613,0,20,School,Organic,2023-03-14
CUST000482,29,Female,Tier 3,Guntur,Self Employed,88601,647,0,31,Professional,Organic,2022-03-19
CUST000483,30,Female,Tier 2,Navi Mumbai,Gig Worker,24510,657,0,14,Postgraduate,Social Media,2022-02-26
