signal_id,customer_id,month,monthly_inflow,monthly_outflow,closing_balance,balance_volatility,inflow_drop_flag,spending_shock_flag,missed_bill_payments,upi_transaction_count,new_loan_flag,stress_score
SIG00000289,CUST000013,2022-01,15648.64,10396.77,14255.79,Medium,0,0,0,2,0,50
SIG00000290,CUST000013,2022-02,17322.24,11198.35,20379.68,Medium,0,0,0,3,0,50
SIG00000291,CUST000013,2022-03,14992.18,9562.53,25809.34,Low,0,0,0,7,0,39
SIG00000292,CUST000013,2022-04,14572.28,10962.16,29419.45,Low,0,0,0,0,0,20
SIG00000293,CUST000013,2022-05,17222.5,11903.51,34738.44,Low,0,0,0,4,0,27
SIG00000294,CUST000013,2022-06,18976.94,12439.81,41275.57,Low,0,0,0,4,0,28
SIG00000295,CUST000013,2022-07,17787.74,9278.54,49784.78,Low,0,0,0,1,0,30
SIG00000296,CUST000013,2022-08,16585.7,13052.13,53318.36,Low,0,0,0,3,0,10
SIG00000297,CUST000013,2022-09,18558.03,10310.07,61566.31,Low,0,0,0,1,0,23
SIG00000298,CUST000013,2022-10,19387.82,13534.46,67419.67,Low,0,0,0,2,0,14
SIG00000299,CUST000013,2022-11,19106.73,13133.95,73392.45,Low,0,0,0,2,0,13
SIG00000300,CUST000013,2022-12,16060.99,10993.81,78459.63,Low,0,0,0,3,0,10
SIG00000301,CUST000013,2023-01,19905.28,14419.82,83945.09,Low,0,0,0,5,0,10
SIG00000302,CUST000013,2023-02,20502.41,12540.3,91907.2,Low,0,0,0,5,0,14
SIG00000303,CUST000013,2023-03,17741.71,12308.19,97340.72,Low,0,0,0,7,0,8
SIG00000304,CUST000013,2023-04,17090.06,12861.97,101568.81,Low,0,0,0,7,0,6
SIG00000305,CUST000013,2023-05,17212.02,12354.68,106426.15,Low,0,0,0,5,0,7
SIG00000306,CUST000013,2023-06,17226.75,11664.31,111988.59,Low,0,0,0,6,0,7
SIG00000307,CUST000013,2023-07,17135.42,8615.68,120508.33,Low,0,0,0,3,0,11
SIG00000308,CUST000013,2023-08,15248.66,9461.0,126295.98,Low,0,0,0,4,0,7
SIG00000309,CUST000013,2023-09,16481.76,12116.36,130661.38,Low,0,0,0,1,0,5
SIG00000310,CUST000013,2023-10,15446.88,11249.92,134858.34,Low,0,0,0,0,0,4
SIG00000311,CUST000013,2023-11,16012.16,12608.33,138262.17,Low,0,0,0,2,0,3
SIG00000312,CUST000013,2023-12,18502.45,57098.33,99666.3,Low,0,1,0,7,1,41
SIG00000313,CUST000014,2022-01,45340.66,28939.09,71324.38,Low,0,0,0,9,0,23
SIG00000314,CUST000014,2022-02,52183.7,33475.67,90032.41,Low,0,0,0,8,0,20
SIG00000315,CUST000014,2022-03,47076.94,19657.69,117451.65,Medium,0,0,0,9,0,24
SIG00000316,CUST000014,2022-04,49076.72,22878.76,143649.61,Low,0,0,0,14,0,17
SIG00000317,CUST000014,2022-05,45622.48,18607.54,170664.55,Low,0,0,0,7,0,15
SIG00000318,CUST000014,2022-06,46202.56,30577.73,186289.37,Low,0,1,0,9,0,7
SIG00000319,CUST000014,2022-07,51294.26,22963.03,214620.61,Low,0,0,0,11,0,12
SIG00000320,CUST000014,2022-08,50994.67,31892.71,233722.57,Low,0,0,0,4,0,7
SIG00000321,CUST000014,2022-09,46688.73,22134.83,258276.47,Low,0,0,0,8,0,8
SIG00000322,CUST000014,2022-10,46894.69,19639.31,285531.86,Low,0,0,0,9,0,8
SIG00000323,CUST000014,2022-11,45250.12,28020.97,302761.01,Low,0,0,0,10,0,4
SIG00000324,CUST000014,2022-12,47786.57,22344.77,328202.81,Low,0,0,0,10,0,6
SIG00000325,CUST000014,2023-01,46453.7,20891.73,353764.78,Low,0,0,0,11,0,6
SIG00000326,CUST000014,2023-02,41915.28,26653.23,369026.83,Low,0,0,0,6,0,3
SIG00000327,CUST000014,2023-03,48200.31,25805.09,391422.05,Low,0,0,0,8,0,4
SIG00000328,CUST000014,2023-04,50340.14,30054.78,411707.41,Low,0,0,0,13,0,4
SIG00000329,CUST000014,2023-05,49362.99,23997.39,437073.01,Low,0,0,0,15,0,4
SIG00000330,CUST000014,2023-06,45555.11,20982.9,461645.22,Low,0,0,0,11,0,4
SIG00000331,CUST000014,2023-07,46477.62,30888.02,477234.83,Low,0,0,0,7,0,2
SIG00000332,CUST000014,2023-08,50136.17,31056.8,496314.2,Low,0,0,0,7,0,3
SIG00000333,CUST000014,2023-09,49498.45,30346.15,515466.49,Low,0,0,0,11,0,3
SIG00000334,CUST000014,2023-10,52318.71,24692.46,543092.75,Low,0,0,0,6,0,4
SIG00000335,CUST000014,2023-11,53049.54,31582.74,564559.55,Low,0,0,0,12,0,3
SIG00000336,CUST000014,2023-12,48293.94,31508.62,581344.87,Low,0,0,0,9,0,2
SIG00000337,CUST000015,2022-01,123427.47,73175.77,156736.81,Medium,0,0,0,28,0,37
SIG00000338,CUST000015,2022-02,131575.79,64681.77,223630.84,Medium,0,0,0,21,0,34
SIG00000339,CUST000015,2022-03,133166.24,158144.71,198652.36,Low,0,1,0,33,1,8
SIG00000340,CUST000015,2022-04,118313.56,134689.0,182276.92,Low,0,0,0,26,0,6
SIG00000341,CUST000015,2022-05,128378.89,124907.44,185748.36,Low,0,0,0,18,0,1
SIG00000342,CUST000015,2022-06,130770.61,118576.51,197942.46,Low,0,0,0,33,0,5
SIG00000343,CUST000015,2022-07,128253.75,51091.75,275104.45,Medium,0,0,0,24,0,31
SIG00000344,CUST000015,2022-08,126250.22,113800.5,287554.17,Low,0,1,0,34,0,3
SIG00000345,CUST000015,2022-09,123895.91,83410.57,328039.51,Low,0,0,1,28,0,21
SIG00000346,CUST000015,2022-10,131405.17,85258.09,374186.59,Low,0,0,1,23,0,21
SIG00000347,CUST000015,2022-11,128802.01,72413.72,430574.88,Low,0,0,1,18,0,22
SIG00000348,CUST000015,2022-12,122562.59,49481.12,503656.35,Low,0,0,1,24,0,23
SIG00000349,CUST000015,2023-01,116479.46,57072.11,563063.7,Low,0,0,1,27,0,19
SIG00000350,CUST000015,2023-02,131586.58,88277.29,606372.99,Low,0,1,1,33,0,16
SIG00000351,CUST000015,2023-03,132366.98,60306.27,678433.69,Low,0,0,1,17,0,19
SIG00000352,CUST000015,2023-04,128010.03,81718.21,724725.52,Low,0,0,0,26,0,5
SIG00000353,CUST000015,2023-05,128852.77,55983.94,797594.35,Low,0,0,0,18,0,8
SIG00000354,CUST000015,2023-06,134020.04,80513.89,851100.5,Low,0,0,0,28,0,5
SIG00000355,CUST000015,2023-07,115189.79,61094.22,905196.06,Low,0,0,0,27,0,5
SIG00000356,CUST000015,2023-08,68776.98,36659.09,937313.95,Low,1,0,0,15,0,22
SIG00000357,CUST000015,2023-09,45647.34,25275.35,957685.94,Low,1,0,0,10,0,21
SIG00000358,CUST000015,2023-10,131351.6,66799.63,1022237.9,Low,0,1,0,26,0,5
SIG00000359,CUST000015,2023-11,123933.4,110711.15,1035460.16,Low,0,1,0,22,1,1
SIG00000360,CUST000015,2023-12,122267.17,52481.09,1105246.24,Low,0,0,0,26,0,5
SIG00000361,CUST000016,2022-01,45197.08,18182.75,64025.31,High,0,0,0,6,0,50
SIG00000362,CUST000016,2022-02,45680.68,22294.3,87411.68,Medium,0,0,0,11,0,29
SIG00000363,CUST000016,2022-03,44047.53,23193.16,108266.06,Low,0,0,0,8,0,19
SIG00000364,CUST000016,2022-04,42208.81,24942.05,125532.82,Low,0,0,0,5,0,12
SIG00000365,CUST000016,2022-05,43764.66,22351.31,146946.17,Low,0,0,0,5,0,13
SIG00000366,CUST000016,2022-06,40620.95,27724.52,159842.61,Low,0,0,0,9,0,7
SIG00000367,CUST000016,2022-07,45798.23,20272.18,185368.66,Low,0,0,0,5,0,12
SIG00000368,CUST000016,2022-08,43964.47,19208.12,210125.01,Low,0,0,0,16,0,10
SIG00000369,CUST000016,2022-09,47476.73,24277.31,233324.43,Low,0,0,0,9,0,8
SIG00000370,CUST000016,2022-10,41672.66,16987.21,258009.89,Low,0,0,0,8,0,8
SIG00000371,CUST000016,2022-11,49983.51,22101.0,285892.39,Low,0,0,0,6,0,8
SIG00000372,CUST000016,2022-12,44609.92,23036.39,307465.93,Low,0,0,0,6,0,6
SIG00000373,CUST000016,2023-01,45451.67,30294.49,322623.1,Low,0,0,0,13,0,3
SIG00000374,CUST000016,2023-02,46187.82,24578.04,344232.89,Low,0,0,0,5,0,5
SIG00000375,CUST000016,2023-03,45804.54,23093.88,366943.55,Low,0,0,0,12,0,5
SIG00000376,CUST000016,2023-04,46792.82,19271.05,394465.31,Low,0,0,0,12,0,6
SIG00000377,CUST000016,2023-05,45380.47,31507.49,408338.29,Low,0,1,0,13,0,2
SIG00000378,CUST000016,2023-06,42987.68,46372.57,404953.41,Low,0,0,0,9,1,0
SIG00000379,CUST000016,2023-07,45356.18,49564.96,400744.63,Low,0,0,0,8,1,0
SIG00000380,CUST000016,2023-08,47956.39,46775.88,401925.15,Low,0,0,0,8,0,0
SIG00000381,CUST000016,2023-09,46840.97,40134.38,408631.74,Low,0,0,0,10,0,1
SIG00000382,CUST000016,2023-10,47299.03,38130.37,417800.4,Low,0,0,0,8,0,1
SIG00000383,CUST000016,2023-11,48987.18,57546.4,409241.18,Low,0,1,0,5,0,1
SIG00000384,CUST000016,2023-12,45672.04,57786.97,397126.25,Low,0,0,0,13,0,2
SIG00000385,CUST000017,2022-01,124916.93,52656.58,206803.57,Medium,0,0,0,28,0,42
SIG00000386,CUST000017,2022-02,121699.16,74745.9,253756.84,Low,0,0,0,25,0,18
SIG00000387,CUST000017,2022-03,116848.54,56253.55,314351.83,Low,0,0,0,23,0,19
SIG00000388,CUST000017,2022-04,111683.64,49157.39,376878.08,Low,0,0,0,24,0,15
SIG00000389,CUST000017,2022-05,109887.53,43959.45,442806.16,Low,0,0,0,22,0,13
SIG00000390,CUST000017,2022-06,121023.51,58436.3,505393.36,Low,0,0,0,27,0,11
SIG00000391,CUST000017,2022-07,119327.81,59053.07,565668.1,Low,0,0,0,16,0,9
SIG00000392,CUST000017,2022-08,109631.34,52745.61,622553.83,Low,0,0,0,27,0,8
SIG00000393,CUST000017,2022-09,116104.48,61552.23,677106.08,Low,0,0,0,31,0,7
SIG00000394,CUST000017,2022-10,115709.27,79749.55,713065.8,Low,0,0,0,15,0,4
SIG00000395,CUST000017,2022-11,100625.58,59350.33,754341.04,Low,0,0,0,23,0,4
SIG00000396,CUST000017,2022-12,113830.58,51233.54,816938.08,Low,0,0,0,26,0,6
SIG00000397,CUST000017,2023-01,115108.01,56335.66,875710.43,Low,0,0,0,16,0,5
SIG00000398,CUST000017,2023-02,115730.62,68656.58,922784.46,Low,0,0,0,12,0,4
SIG00000399,CUST000017,2023-03,114603.03,60718.83,976668.66,Low,0,0,0,22,0,4
SIG00000400,CUST000017,2023-04,118044.91,60275.17,1034438.4,Low,0,0,0,22,0,4
SIG00000401,CUST000017,2023-05,112002.89,72427.11,1074014.18,Low,0,0,0,28,0,3
SIG00000402,CUST000017,2023-06,122922.64,73410.14,1123526.68,Low,0,0,0,24,0,3
SIG00000403,CUST000017,2023-07,118441.85,68971.73,1172996.8,Low,0,0,0,21,0,3
SIG00000404,CUST000017,2023-08,108458.26,64586.02,1216869.04,Low,0,0,0,25,0,2
SIG00000405,CUST000017,2023-09,107784.67,66175.7,1258478.01,Low,0,0,0,18,0,2
SIG00000406,CUST000017,2023-10,124012.52,51766.25,1330724.28,Low,0,0,0,18,0,4
SIG00000407,CUST000017,2023-11,118844.92,48061.84,1401507.37,Low,0,0,0,22,0,4
SIG00000408,CUST000017,2023-12,111659.29,45311.15,1467855.51,Low,0,0,0,16,0,3
SIG00000409,CUST000018,2022-01,15482.85,12054.01,20609.21,Low,0,0,0,0,0,15
SIG00000410,CUST000018,2022-02,8851.76,6543.47,22917.5,Low,0,0,0,3,0,8
SIG00000411,CUST000018,2022-03,15350.6,11611.02,26657.08,Low,0,1,0,2,0,13
SIG00000412,CUST000018,2022-04,15356.43,12761.92,29251.58,Low,0,0,0,2,0,7
SIG00000413,CUST000018,2022-05,14074.81,9914.7,33411.69,Low,0,0,0,1,0,11
SIG00000414,CUST000018,2022-06,17084.11,11787.01,38708.79,Low,0,0,0,3,0,12
SIG00000415,CUST000018,2022-07,14223.46,11863.97,41068.28,Low,0,0,0,2,0,4
SIG00000416,CUST000018,2022-08,14370.29,8905.39,46533.18,Low,0,0,0,1,0,10
SIG00000417,CUST000018,2022-09,17338.77,20099.09,43772.86,Low,0,1,0,5,1,4
SIG00000418,CUST000018,2022-10,13639.34,21939.0,35473.19,Low,0,0,0,1,0,15
SIG00000419,CUST000018,2022-11,12486.13,14768.98,33190.34,Low,0,0,0,3,0,5
SIG00000420,CUST000018,2022-12,12619.89,19896.03,25914.2,Low,0,0,0,3,0,17
SIG00000421,CUST000018,2023-01,15190.77,17173.31,23931.65,Low,0,0,0,3,0,6
SIG00000422,CUST000018,2023-02,13370.65,8613.25,28689.05,Low,0,0,0,0,0,15
SIG00000423,CUST000018,2023-03,12126.36,7764.3,33051.12,Low,0,0,0,3,0,12
SIG00000424,CUST000018,2023-04,18208.09,14637.23,36621.98,Low,0,1,0,1,0,8
SIG00000425,CUST000018,2023-05,13487.88,10304.38,39805.48,Low,0,0,0,1,0,6
SIG00000426,CUST000018,2023-06,16717.77,10861.95,45661.3,Low,0,0,0,2,0,11
SIG00000427,CUST000018,2023-07,14794.31,9950.55,50505.05,Low,0,0,0,7,0,8
SIG00000428,CUST000018,2023-08,14634.67,10699.39,54440.34,Low,0,0,0,1,0,6
SIG00000429,CUST000018,2023-09,14201.42,9330.79,59310.96,Low,0,0,0,7,0,7
SIG00000430,CUST000018,2023-10,13949.05,10365.12,62894.89,Low,0,0,0,4,0,4
SIG00000431,CUST000018,2023-11,16949.15,12706.24,67137.79,Low,0,0,0,0,0,5
SIG00000432,CUST000018,2023-12,14602.48,8801.08,72939.19,Low,0,0,0,3,0,6
SIG00000433,CUST000019,2022-01,22480.54,18403.89,20616.47,Low,0,0,0,2,0,29
SIG00000434,CUST000019,2022-02,18506.7,13773.93,25349.24,Low,0,0,0,2,0,27
SIG00000435,CUST000019,2022-03,22069.17,19817.59,27600.81,Low,0,0,0,3,0,10
SIG00000436,CUST000019,2022-04,19313.32,24466.13,22448.01,Low,0,0,0,6,1,22
SIG00000437,CUST000019,2022-05,23958.73,20575.12,25831.62,Low,0,0,0,4,0,18
SIG00000438,CUST000019,2022-06,16145.95,15152.63,26824.94,Low,0,0,0,0,0,4
SIG00000439,CUST000019,2022-07,20490.0,19551.5,27763.43,Low,0,0,0,6,0,4
SIG00000440,CUST000019,2022-08,19288.94,19804.37,27248.0,Low,0,0,0,7,0,2
SIG00000441,CUST000019,2022-09,16123.43,17976.32,25395.12,Low,0,0,0,2,0,8
SIG00000442,CUST000019,2022-10,20935.88,17079.31,29251.68,Low,0,0,0,9,0,18
SIG00000443,CUST000019,2022-11,20179.0,19405.42,30025.26,Low,0,0,0,1,0,3
SIG00000444,CUST000019,2022-12,22987.38,18591.52,34421.12,Low,0,0,0,1,0,17
SIG00000445,CUST000019,2023-01,21908.49,17222.43,39107.18,Low,0,0,0,4,0,16
SIG00000446,CUST000019,2023-02,12234.31,13612.82,37728.67,Low,0,0,0,4,0,4
SIG00000447,CUST000019,2023-03,19103.36,19134.92,37697.11,Low,0,0,0,4,0,0
SIG00000448,CUST000019,2023-04,23228.87,29471.01,31454.98,Low,0,1,0,6,0,19
SIG00000449,CUST000019,2023-05,25219.76,20029.52,36645.22,Low,0,0,0,4,0,19
SIG00000450,CUST000019,2023-06,20993.85,23807.23,33831.84,Low,0,0,0,4,0,9
SIG00000451,CUST000019,2023-07,12976.37,21088.2,25720.01,Low,0,0,0,8,0,28
SIG00000452,CUST000019,2023-08,20320.7,25868.07,20172.64,Low,0,0,0,5,0,25
SIG00000453,CUST000019,2023-09,21216.22,28352.79,13036.07,Medium,0,0,0,5,0,42
SIG00000454,CUST000019,2023-10,24839.55,17759.05,20116.57,Medium,0,0,0,2,0,50
SIG00000455,CUST000019,2023-11,19673.46,18607.39,21182.64,Low,0,0,0,4,0,6
SIG00000456,CUST000019,2023-12,21207.36,22717.15,19672.86,Low,0,0,0,6,0,8
SIG00000457,CUST000020,2022-01,64002.08,31169.89,150726.95,Low,0,0,0,16,0,22
SIG00000458,CUST000020,2022-02,62743.3,36859.32,176610.94,Low,0,0,0,13,0,13
SIG00000459,CUST000020,2022-03,64361.29,36342.09,204630.13,Low,0,0,0,10,0,12
SIG00000460,CUST000020,2022-04,66042.11,33409.88,237262.37,Low,0,0,0,14,0,12
SIG00000461,CUST000020,2022-05,63508.9,26705.87,274065.39,Low,0,0,0,16,0,12
SIG00000462,CUST000020,2022-06,70600.48,37406.26,307259.62,Low,0,0,0,16,0,9
SIG00000463,CUST000020,2022-07,65060.87,44458.34,327862.14,Low,0,0,0,15,0,5
SIG00000464,CUST000020,2022-08,63774.39,37606.78,354029.75,Low,0,0,0,9,0,6
SIG00000465,CUST000020,2022-09,64216.41,31039.38,387206.79,Low,0,0,0,10,0,7
SIG00000466,CUST000020,2022-10,66425.36,46106.54,407525.6,Low,0,0,0,6,0,4
SIG00000467,CUST000020,2022-11,64816.61,40274.8,432067.4,Low,0,0,0,15,0,4
SIG00000468,CUST000020,2022-12,62541.81,31518.4,463090.82,Low,0,0,0,11,0,5
SIG00000469,CUST000020,2023-01,65298.44,80606.06,447783.19,Low,0,1,0,11,1,2
SIG00000470,CUST000020,2023-02,60819.19,104084.78,404517.6,Low,0,0,0,13,0,7
SIG00000471,CUST000020,2023-03,63779.65,92553.64,375743.62,Low,0,0,0,14,0,5
SIG00000472,CUST000020,2023-04,64681.35,80277.59,360147.38,Low,0,0,0,10,0,3
SIG00000473,CUST000020,2023-05,68256.44,83787.33,344616.49,Low,0,0,0,11,0,3
SIG00000474,CUST000020,2023-06,70614.26,108375.13,306855.62,Low,0,0,0,22,0,8
SIG00000475,CUST000020,2023-07,67380.07,78901.69,295334.0,Low,0,0,0,14,0,3
SIG00000476,CUST000020,2023-08,66688.66,97715.68,264306.98,Low,0,0,0,12,0,8
SIG00000477,CUST000020,2023-09,60552.11,85019.57,239839.52,Low,0,0,0,20,0,7
SIG00000478,CUST000020,2023-10,67258.04,43848.24,263249.32,Low,0,0,0,10,0,7
SIG00000479,CUST000020,2023-11,65494.78,28017.86,300726.24,Low,0,0,0,12,0,11
SIG00000480,CUST000020,2023-12,65000.36,34471.06,331255.55,Low,0,0,0,15,0,8
SIG00000481,CUST000021,2022-01,77670.32,44474.54,126131.08,Medium,0,0,0,18,0,42
SIG00000482,CUST000021,2022-02,75804.66,42434.02,159501.72,Low,0,0,0,20,0,31
SIG00000483,CUST000021,2022-03,62450.5,35863.32,186088.9,Low,0,0,0,15,0,20
SIG00000484,CUST000021,2022-04,61296.26,43021.49,204363.67,Low,0,0,0,13,0,11
SIG00000485,CUST000021,2022-05,76655.02,55297.03,225721.66,Low,0,0,0,16,0,12
SIG00000486,CUST000021,2022-06,71715.58,43842.16,253595.08,Low,0,0,0,21,0,14
SIG00000487,CUST000021,2022-07,55607.56,33950.34,275252.29,Low,0,0,0,16,0,10
SIG00000488,CUST000021,2022-08,69053.64,50838.4,293467.53,Low,0,0,0,13,0,7
SIG00000489,CUST000021,2022-09,72718.47,45687.59,320498.41,Low,0,0,0,14,0,11
SIG00000490,CUST000021,2022-10,60310.59,47095.58,333713.41,Low,0,0,0,10,0,4
SIG00000491,CUST000021,2022-11,62505.68,40461.72,355757.37,Low,0,0,0,19,0,7
SIG00000492,CUST000021,2022-12,67168.48,48988.14,373937.71,Low,0,0,0,12,0,6
SIG00000493,CUST000021,2023-01,62446.24,34229.21,402154.75,Low,0,0,0,6,0,9
SIG00000494,CUST000021,2023-02,63835.26,44637.81,421352.19,Low,0,0,0,15,0,5
SIG00000495,CUST000021,2023-03,60374.44,34714.52,447012.11,Low,0,0,0,12,0,7
SIG00000496,CUST000021,2023-04,59640.85,36205.92,470447.04,Low,0,0,0,10,0,6
SIG00000497,CUST000021,2023-05,62655.51,48503.92,484598.63,Low,0,0,0,21,0,3
SIG00000498,CUST000021,2023-06,73892.26,44802.91,513687.98,Low,0,0,0,20,0,7
SIG00000499,CUST000021,2023-07,74290.69,48358.76,539619.91,Low,0,0,0,11,0,6
SIG00000500,CUST000021,2023-08,52771.04,37102.38,555288.57,Low,0,0,0,13,0,3
SIG00000501,CUST000021,2023-09,59735.19,41939.7,573084.07,Low,0,0,0,8,0,3
SIG00000502,CUST000021,2023-10,69551.5,39566.42,603069.15,Low,0,0,0,9,0,6
SIG00000503,CUST000021,2023-11,67893.68,37233.5,633729.33,Low,0,0,0,7,0,6
SIG00000504,CUST000021,2023-12,78854.68,43348.35,669235.67,Low,0,0,0,22,0,6
SIG00000505,CUST000022,2022-01,138169.3,76789.99,205451.4,Medium,0,0,0,29,0,34
SIG00000506,CUST000022,2022-02,137530.48,57394.17,285587.7,Medium,0,0,0,26,0,31
SIG00000507,CUST000022,2022-03,146818.6,77040.49,355365.81,Low,0,0,0,28,0,19
SIG00000508,CUST000022,2022-04,154271.21,93940.2,415696.81,Low,0,0,0,34,0,13
SIG00000509,CUST000022,2022-05,121276.28,80182.79,456790.3,Low,0,0,0,26,0,7
SIG00000510,CUST000022,2022-06,139708.58,60719.92,535778.96,Low,0,0,0,30,0,13
SIG00000511,CUST000022,2022-07,133431.68,81076.04,588134.6,Low,0,0,0,22,0,7
SIG00000512,CUST000022,2022-08,136834.72,91501.71,633467.61,Low,0,0,0,22,0,6
SIG00000513,CUST000022,2022-09,137591.98,87759.94,683299.65,Low,0,0,0,18,0,6
SIG00000514,CUST000022,2022-10,139334.36,79170.27,743463.74,Low,0,0,0,30,0,7
SIG00000515,CUST000022,2022-11,141645.03,92187.59,792921.18,Low,0,0,0,28,0,5
SIG00000516,CUST000022,2022-12,151967.65,96874.43,848014.4,Low,0,0,0,30,0,5
SIG00000517,CUST000022,2023-01,134097.33,69240.87,912870.87,Low,0,0,0,22,0,6
SIG00000518,CUST000022,2023-02,139241.33,92345.56,959766.63,Low,0,0,0,26,0,4
SIG00000519,CUST000022,2023-03,135447.65,69435.98,1025778.31,Low,0,0,0,32,0,5
SIG00000520,CUST000022,2023-04,141160.66,98693.14,1068245.83,Low,0,0,0,29,0,3
SIG00000521,CUST000022,2023-05,135247.47,69214.24,1134279.05,Low,0,0,0,17,0,4
SIG00000522,CUST000022,2023-06,131376.07,70847.38,1194807.75,Low,0,0,0,30,0,4
SIG00000523,CUST000022,2023-07,144235.39,78636.68,1260406.46,Low,0,0,0,33,0,4
SIG00000524,CUST000022,2023-08,131739.12,55322.39,1336823.19,Low,0,0,0,31,0,4
SIG00000525,CUST000022,2023-09,144605.45,92677.72,1388750.92,Low,0,1,0,29,0,3
SIG00000526,CUST000022,2023-10,145195.97,87313.2,1446633.69,Low,0,0,0,31,0,3
SIG00000527,CUST000022,2023-11,136590.67,91122.76,1492101.6,Low,0,0,0,32,0,2
SIG00000528,CUST000022,2023-12,136336.1,81289.01,1547148.69,Low,0,0,0,35,0,2
SIG00000529,CUST000023,2022-01,58018.71,35676.82,106777.13,Low,0,0,0,9,0,21
SIG00000530,CUST000023,2022-02,54740.82,27050.07,134467.89,Low,0,0,0,8,0,20
SIG00000531,CUST000023,2022-03,60767.13,33550.62,161684.4,Low,0,0,0,8,0,16
SIG00000532,CUST000023,2022-04,57831.19,35210.34,184305.25,Low,0,0,0,10,0,11
SIG00000533,CUST000023,2022-05,61518.14,29626.14,216197.25,Low,0,0,0,14,0,13
SIG00000534,CUST000023,2022-06,60027.26,40921.82,235302.69,Low,0,0,0,13,0,7
SIG00000535,CUST000023,2022-07,55905.77,34012.64,257195.82,Low,0,0,0,8,0,7
SIG00000536,CUST000023,2022-08,56511.48,27091.06,286616.23,Low,0,0,0,14,0,9
SIG00000537,CUST000023,2022-09,55521.0,29409.69,312727.54,Low,0,0,0,8,0,7
SIG00000538,CUST000023,2022-10,62469.39,25718.26,349478.68,Low,0,0,0,14,0,9
SIG00000539,CUST000023,2022-11,60242.81,42100.52,367620.96,Low,0,1,0,9,0,4
SIG00000540,CUST000023,2022-12,57436.24,24133.37,400923.82,Low,0,0,0,10,0,7
SIG00000541,CUST000023,2023-01,59362.25,41511.34,418774.74,Low,0,1,0,9,0,3
SIG00000542,CUST000023,2023-02,59208.15,30987.03,446995.86,Low,0,0,0,7,0,5
SIG00000543,CUST000023,2023-03,61828.4,35233.18,473591.09,Low,0,0,0,10,0,4
SIG00000544,CUST000023,2023-04,56546.45,26554.52,503583.01,Low,0,0,0,13,0,5
SIG00000545,CUST000023,2023-05,61410.52,36071.57,528921.96,Low,0,0,0,17,0,4
SIG00000546,CUST000023,2023-06,64175.23,36854.88,556242.32,Low,0,0,0,12,0,4
SIG00000547,CUST000023,2023-07,54341.85,31466.95,579117.21,Low,0,0,0,9,0,3
SIG00000548,CUST000023,2023-08,56675.78,26268.7,609524.29,Low,0,0,0,13,0,4
SIG00000549,CUST000023,2023-09,60304.21,39191.99,630636.51,Low,0,0,0,12,1,2
SIG00000550,CUST000023,2023-10,62943.38,63641.15,629938.74,Low,0,1,0,8,0,0
SIG00000551,CUST000023,2023-11,61531.57,138729.04,552741.28,Low,0,1,0,10,1,9
SIG00000552,CUST000023,2023-12,61428.71,138190.11,475979.88,Low,0,0,0,13,0,11
SIG00000553,CUST000024,2022-01,30788.67,26207.62,41528.33,Low,0,0,0,3,0,18
SIG00000554,CUST000024,2022-02,21829.89,17679.85,45678.37,Low,0,0,0,6,0,14
SIG00000555,CUST000024,2022-03,17831.73,15627.59,47882.51,Low,0,0,0,3,0,7
SIG00000556,CUST000024,2022-04,25635.96,15625.71,57892.76,Low,0,0,0,6,0,31
SIG00000557,CUST000024,2022-05,25958.77,17806.57,66044.96,Low,0,0,0,7,0,21
SIG00000558,CUST000024,2022-06,20857.37,12904.83,73997.5,Low,0,0,0,4,0,18
SIG00000559,CUST000024,2022-07,21348.46,14159.11,81186.85,Low,0,0,0,3,0,14
SIG00000560,CUST000024,2022-08,23086.79,15012.12,89261.52,Low,0,0,0,7,0,14
SIG00000561,CUST000024,2022-09,20108.01,12847.08,96522.45,Low,0,0,0,3,0,12
SIG00000562,CUST000024,2022-10,21010.81,13933.36,103599.89,Low,0,0,0,4,0,10
SIG00000563,CUST000024,2022-11,23607.14,16306.06,110900.97,Low,0,0,0,5,0,10
SIG00000564,CUST000024,2022-12,20700.42,16295.36,115306.03,Low,0,0,0,2,0,5
SIG00000565,CUST000024,2023-01,17009.72,14402.38,117913.38,Low,0,0,0,1,0,3
SIG00000566,CUST000024,2023-02,22317.91,16460.12,123771.17,Low,0,0,0,10,0,7
SIG00000567,CUST000024,2023-03,23545.03,19365.61,127950.59,Low,0,0,0,6,0,5
SIG00000568,CUST000024,2023-04,18719.55,13781.27,132888.87,Low,0,0,0,2,0,5
SIG00000569,CUST000024,2023-05,30493.63,22775.31,140607.19,Low,0,1,0,6,0,8
SIG00000570,CUST000024,2023-06,29503.92,19342.21,150768.9,Low,0,0,0,4,0,10
SIG00000571,CUST000024,2023-07,19788.06,14096.31,156460.65,Low,0,0,0,3,0,5
SIG00000572,CUST000024,2023-08,24503.65,20914.76,160049.55,Low,0,0,0,4,0,3
SIG00000573,CUST000024,2023-09,22435.87,15233.38,167252.04,Low,0,0,0,0,0,6
SIG00000574,CUST000024,2023-10,25636.39,22078.08,170810.35,Low,0,0,0,6,0,3
SIG00000575,CUST000024,2023-11,26668.92,16321.85,181157.42,Low,0,0,0,5,0,9
SIG00000576,CUST000024,2023-12,23621.76,19562.89,185216.28,Low,0,0,0,6,0,3
SIG00000577,CUST000025,2022-01,28007.26,21094.35,60500.59,Low,0,0,0,5,0,15
