loan_id,customer_id,product_type,default_flag,days_to_default,default_month,total_amount_paid,total_amount_pending,recovery_amount,closure_date,write_off_flag
LOAN0000290,CUST000120,Personal Loan,1,210.0,7.0,84755.94,41509.06,12334.32,2024-07-25,1
LOAN0000291,CUST004276,Personal Loan,0,,,79965.4,0.0,0.0,2024-10-24,0
LOAN0000292,CUST004112,BNPL,0,,,28745.28,0.0,0.0,2024-04-21,0
LOAN0000293,CUST009881,BNPL,0,,,53329.38,0.0,0.0,2023-06-11,0
LOAN0000294,CUST004696,Education Loan,0,,,678801.28,0.0,0.0,2026-07-07,0
LOAN0000295,CUST002569,Education Loan,0,,,151944.37,0.0,0.0,2027-07-29,0
LOAN0000296,CUST008922,Personal Loan,0,,,622471.77,0.0,0.0,2024-06-13,0
LOAN0000297,CUST004922,Personal Loan,0,,,632706.93,0.0,0.0,2025-10-20,0
LOAN0000298,CUST006004,Personal Loan,1,210.0,7.0,33201.24,76953.76,29744.7,2022-12-30,1
LOAN0000299,CUST000967,SME Loan,0,,,74188.92,0.0,0.0,2024-11-21,0
LOAN0000300,CUST003835,BNPL,1,90.0,3.0,8678.0,32407.0,5864.33,2024-02-29,1
LOAN0000301,CUST009444,Personal Loan,0,,,631000.65,0.0,0.0,2026-10-05,0
LOAN0000302,CUST005906,Personal Loan,0,,,472099.99,0.0,0.0,2026-04-25,0
LOAN0000303,CUST003443,Personal Loan,0,,,506942.0,0.0,0.0,2026-01-13,0
LOAN0000304,CUST006271,Personal Loan,0,,,239776.5,0.0,0.0,2025-02-19,0
LOAN0000305,CUST009112,BNPL,1,180.0,6.0,42405.04,0.0,0.0,2024-06-27,1
LOAN0000306,CUST002742,BNPL,0,,,10836.56,0.0,0.0,2023-08-01,0
LOAN0000307,CUST005057,Personal Loan,0,,,483454.05,0.0,0.0,2024-03-22,0
LOAN0000308,CUST009590,Personal Loan,0,,,183012.33,0.0,0.0,2026-05-21,0
LOAN0000309,CUST001735,Personal Loan,1,150.0,5.0,64500.24,137445.76,50624.7,2024-02-11,1
LOAN0000310,CUST007210,Personal Loan,0,,,591877.44,0.0,0.0,2026-07-29,0
LOAN0000311,CUST006158,BNPL,0,,,44485.29,0.0,0.0,2024-01-20,0
LOAN0000312,CUST006811,Personal Loan,0,,,264527.94,0.0,0.0,2024-05-21,0
LOAN0000313,CUST003509,Education Loan,0,,,592015.63,0.0,0.0,2025-06-04,0
LOAN0000314,CUST003141,SME Loan,1,60.0,2.0,9810.33,76910.67,25502.77,2023-07-07,1
LOAN0000315,CUST006860,BNPL,0,,,54029.22,0.0,0.0,2024-03-01,0
LOAN0000316,CUST002161,SME Loan,1,60.0,2.0,8695.73,61505.27,12002.83,2023-06-19,1
LOAN0000317,CUST004203,SME Loan,0,,,677116.88,0.0,0.0,2025-02-28,0
LOAN0000318,CUST001891,Personal Loan,0,,,172955.16,0.0,0.0,2024-07-20,0
LOAN0000319,CUST000088,Personal Loan,0,,,319249.97,0.0,0.0,2023-12-17,0
LOAN0000320,CUST009701,Personal Loan,0,,,74286.5,0.0,0.0,2025-08-23,0
LOAN0000321,CUST004320,BNPL,0,,,2652.48,0.0,0.0,2024-06-29,0
LOAN0000322,CUST009695,BNPL,1,210.0,7.0,20578.5,9177.5,2805.1,2024-06-10,1
LOAN0000323,CUST001418,Personal Loan,1,180.0,6.0,137715.3,357985.7,111426.45,2024-06-02,1
LOAN0000324,CUST005886,Personal Loan,0,,,268143.2,0.0,0.0,2023-03-26,0
LOAN0000325,CUST002015,BNPL,1,90.0,3.0,3872.16,3686.84,1198.26,2023-01-09,1
LOAN0000326,CUST007913,Personal Loan,0,,,210783.43,0.0,0.0,2024-11-29,0
LOAN0000327,CUST007848,Personal Loan,0,,,408702.72,0.0,0.0,2025-06-14,0
LOAN0000328,CUST001139,BNPL,1,240.0,8.0,25739.0,0.0,0.0,2024-02-28,1
LOAN0000329,CUST009128,BNPL,0,,,5306.1,0.0,0.0,2024-06-28,0
LOAN0000330,CUST001950,Personal Loan,1,150.0,5.0,29647.84,105713.16,41605.41,2024-01-25,1
LOAN0000331,CUST006143,Personal Loan,1,180.0,6.0,7156.85,26500.15,5374.08,2024-03-09,1
LOAN0000332,CUST009852,SME Loan,0,,,753934.0,0.0,0.0,2026-01-29,0
LOAN0000333,CUST008836,SME Loan,1,60.0,2.0,29115.92,523576.08,173483.6,2023-12-14,1
LOAN0000334,CUST009567,BNPL,0,,,33015.95,0.0,0.0,2024-05-08,0
LOAN0000335,CUST003426,Personal Loan,0,,,404696.96,0.0,0.0,2025-10-19,0
LOAN0000336,CUST001066,Personal Loan,0,,,164657.46,0.0,0.0,2024-08-30,0
LOAN0000337,CUST001892,Personal Loan,0,,,80238.4,0.0,0.0,2026-06-09,0
LOAN0000338,CUST005013,BNPL,1,240.0,8.0,35737.59,10048.41,3079.37,2024-08-01,1
LOAN0000339,CUST007945,Personal Loan,0,,,268343.46,0.0,0.0,2025-09-13,0
LOAN0000340,CUST001510,Personal Loan,1,240.0,8.0,7989.31,18607.69,2352.59,2024-07-29,1
LOAN0000341,CUST006605,BNPL,0,,,15607.95,0.0,0.0,2024-03-09,0
LOAN0000342,CUST003239,Personal Loan,0,,,385530.3,0.0,0.0,2024-07-01,0
LOAN0000343,CUST003413,Personal Loan,0,,,462429.9,0.0,0.0,2025-02-27,0
LOAN0000344,CUST006627,Education Loan,0,,,207437.04,0.0,0.0,2026-07-25,0
LOAN0000345,CUST004669,Personal Loan,0,,,81952.5,0.0,0.0,2026-11-01,0
LOAN0000346,CUST008134,BNPL,1,90.0,3.0,9857.32,14525.68,3092.75,2023-08-31,1
LOAN0000347,CUST001570,SME Loan,0,,,598380.8,0.0,0.0,2023-07-23,0
LOAN0000348,CUST007912,Personal Loan,0,,,134067.7,0.0,0.0,2024-04-06,0
LOAN0000349,CUST000650,Personal Loan,0,,,43690.47,0.0,0.0,2026-05-14,0
LOAN0000350,CUST001945,SME Loan,0,,,782668.98,0.0,0.0,2026-03-10,0
LOAN0000351,CUST006570,Personal Loan,1,90.0,3.0,40992.14,447914.86,86849.09,2024-02-05,1
LOAN0000352,CUST008560,BNPL,0,,,36881.1,0.0,0.0,2024-04-19,0
LOAN0000353,CUST002531,Personal Loan,0,,,69080.96,0.0,0.0,2024-12-30,0
LOAN0000354,CUST003271,Personal Loan,0,,,430475.4,0.0,0.0,2024-08-27,0
LOAN0000355,CUST005376,Personal Loan,1,90.0,3.0,15430.06,54362.94,20576.51,2024-03-05,1
LOAN0000356,CUST002121,BNPL,1,90.0,3.0,15685.88,15194.12,5136.66,2023-10-26,1
LOAN0000357,CUST008124,SME Loan,0,,,166082.5,0.0,0.0,2025-12-09,0
LOAN0000358,CUST007745,Personal Loan,1,210.0,7.0,10219.32,27969.68,8864.06,2024-07-28,1
LOAN0000359,CUST001468,BNPL,0,,,56098.96,0.0,0.0,2024-08-18,0
LOAN0000360,CUST004637,Personal Loan,0,,,644154.09,0.0,0.0,2026-05-09,0
LOAN0000361,CUST007756,SME Loan,0,,,193761.12,0.0,0.0,2025-01-20,0
LOAN0000362,CUST003370,SME Loan,0,,,90518.1,0.0,0.0,2024-08-20,0
LOAN0000363,CUST006340,SME Loan,0,,,200780.86,0.0,0.0,2025-02-17,0
LOAN0000364,CUST000509,Personal Loan,0,,,299847.96,0.0,0.0,2026-10-07,0
LOAN0000365,CUST006098,Education Loan,1,240.0,8.0,26811.26,128112.74,29332.02,2023-09-04,1
LOAN0000366,CUST001538,Personal Loan,0,,,204540.61,0.0,0.0,2025-07-03,0
LOAN0000367,CUST008319,Education Loan,0,,,119355.3,0.0,0.0,2025-03-18,0
LOAN0000368,CUST003557,Personal Loan,0,,,530802.3,0.0,0.0,2025-12-06,0
LOAN0000369,CUST002818,Personal Loan,0,,,590606.5,0.0,0.0,2025-10-07,0
LOAN0000370,CUST008417,Personal Loan,0,,,433910.38,0.0,0.0,2026-06-07,0
LOAN0000371,CUST000508,Education Loan,0,,,838060.29,0.0,0.0,2027-07-02,0
LOAN0000372,CUST003972,BNPL,1,240.0,8.0,56057.75,0.0,0.0,2023-09-15,1
LOAN0000373,CUST003701,SME Loan,0,,,153797.98,0.0,0.0,2023-07-14,0
LOAN0000374,CUST002850,BNPL,0,,,48120.72,0.0,0.0,2022-09-30,0
LOAN0000375,CUST009125,Personal Loan,0,,,259252.17,0.0,0.0,2024-10-15,0
LOAN0000376,CUST007524,SME Loan,0,,,170903.25,0.0,0.0,2025-01-19,0
LOAN0000377,CUST000647,BNPL,0,,,41686.22,0.0,0.0,2022-08-02,0
LOAN0000378,CUST007164,SME Loan,0,,,147110.62,0.0,0.0,2025-05-23,0
LOAN0000379,CUST005277,BNPL,0,,,18422.16,0.0,0.0,2024-03-02,0
LOAN0000380,CUST009018,BNPL,0,,,21124.5,0.0,0.0,2023-07-06,0
LOAN0000381,CUST003133,SME Loan,0,,,777531.75,0.0,0.0,2025-12-07,0
LOAN0000382,CUST005753,Personal Loan,0,,,398570.64,0.0,0.0,2024-12-24,0
LOAN0000383,CUST005015,Personal Loan,0,,,294824.92,0.0,0.0,2024-04-24,0
LOAN0000384,CUST004907,SME Loan,0,,,177031.2,0.0,0.0,2025-04-10,0
LOAN0000385,CUST004557,BNPL,0,,,52089.98,0.0,0.0,2023-03-20,0
LOAN0000386,CUST002060,Personal Loan,0,,,329856.03,0.0,0.0,2026-02-20,0
LOAN0000387,CUST007568,BNPL,0,,,36558.1,0.0,0.0,2024-05-05,0
LOAN0000388,CUST004510,SME Loan,0,,,310093.94,0.0,0.0,2024-04-14,0
LOAN0000389,CUST009588,BNPL,0,,,31289.36,0.0,0.0,2024-03-18,0
LOAN0000390,CUST002612,Personal Loan,0,,,31225.2,0.0,0.0,2024-05-28,0
LOAN0000391,CUST006844,Personal Loan,0,,,380083.28,0.0,0.0,2023-07-16,0
LOAN0000392,CUST009410,Personal Loan,0,,,379892.94,0.0,0.0,2024-08-07,0
LOAN0000393,CUST006641,Personal Loan,0,,,224916.9,0.0,0.0,2025-10-30,0
LOAN0000394,CUST008724,Personal Loan,0,,,423198.85,0.0,0.0,2024-05-05,0
LOAN0000395,CUST008288,Personal Loan,0,,,45396.9,0.0,0.0,2025-05-07,0
LOAN0000396,CUST003600,Personal Loan,0,,,480262.44,0.0,0.0,2024-09-30,0
LOAN0000397,CUST006014,Personal Loan,0,,,77343.5,0.0,0.0,2026-01-27,0
LOAN0000398,CUST001573,Personal Loan,0,,,398026.44,0.0,0.0,2026-02-28,0
LOAN0000399,CUST005363,Personal Loan,1,60.0,2.0,31952.76,335039.24,122612.05,2023-09-03,1
LOAN0000400,CUST002311,Personal Loan,0,,,451726.92,0.0,0.0,2024-06-12,0
LOAN0000401,CUST007453,Personal Loan,0,,,236630.1,0.0,0.0,2026-07-29,0
LOAN0000402,CUST005286,Personal Loan,0,,,265676.4,0.0,0.0,2025-05-28,0
LOAN0000403,CUST004120,Personal Loan,0,,,405634.64,0.0,0.0,2024-07-22,0
LOAN0000404,CUST002690,Personal Loan,0,,,264894.22,0.0,0.0,2025-08-11,0
LOAN0000405,CUST009986,Personal Loan,1,120.0,4.0,10663.2,31413.8,7015.01,2023-08-09,1
LOAN0000406,CUST000727,Personal Loan,0,,,398194.17,0.0,0.0,2025-09-21,0
LOAN0000407,CUST000442,SME Loan,0,,,339763.16,0.0,0.0,2025-10-11,0
LOAN0000408,CUST002178,Personal Loan,0,,,441947.76,0.0,0.0,2025-10-07,0
LOAN0000409,CUST009711,Personal Loan,0,,,66172.75,0.0,0.0,2023-12-09,0
LOAN0000410,CUST009793,Personal Loan,0,,,212562.84,0.0,0.0,2025-10-15,0
LOAN0000411,CUST006559,Personal Loan,1,150.0,5.0,66493.36,129337.64,27398.52,2024-02-13,1
LOAN0000412,CUST008813,Education Loan,0,,,378289.75,0.0,0.0,2025-09-11,0
LOAN0000413,CUST002145,Personal Loan,0,,,370452.68,0.0,0.0,2024-06-22,0
LOAN0000414,CUST009721,SME Loan,1,120.0,4.0,41136.09,233399.91,66777.65,2024-01-29,1
LOAN0000415,CUST001444,Personal Loan,0,,,552597.5,0.0,0.0,2023-10-09,0
LOAN0000416,CUST001021,Personal Loan,0,,,29163.0,0.0,0.0,2024-02-05,0
LOAN0000417,CUST001135,SME Loan,0,,,418547.12,0.0,0.0,2026-04-14,0
LOAN0000418,CUST005742,SME Loan,0,,,144465.42,0.0,0.0,2024-07-26,0
LOAN0000419,CUST007822,Personal Loan,0,,,251894.5,0.0,0.0,2025-02-28,0
LOAN0000420,CUST003667,Education Loan,0,,,1038259.56,0.0,0.0,2026-10-21,0
LOAN0000421,CUST009780,Personal Loan,0,,,169520.35,0.0,0.0,2025-06-07,0
LOAN0000422,CUST004347,Personal Loan,0,,,447172.6,0.0,0.0,2025-06-02,0
LOAN0000423,CUST001514,BNPL,0,,,37242.08,0.0,0.0,2024-07-05,0
LOAN0000424,CUST004659,Personal Loan,0,,,383628.83,0.0,0.0,2024-09-10,0
LOAN0000425,CUST006805,Personal Loan,1,180.0,6.0,102189.15,225872.85,63606.55,2023-10-27,1
LOAN0000426,CUST008335,Personal Loan,0,,,410685.24,0.0,0.0,2025-08-18,0
LOAN0000427,CUST004585,Personal Loan,0,,,88527.6,0.0,0.0,2025-09-21,0
LOAN0000428,CUST005947,Personal Loan,0,,,583577.28,0.0,0.0,2024-11-17,0
LOAN0000429,CUST002674,Personal Loan,0,,,442504.65,0.0,0.0,2024-01-19,0
LOAN0000430,CUST006467,BNPL,0,,,15579.93,0.0,0.0,2023-10-27,0
LOAN0000431,CUST009856,Personal Loan,0,,,266872.8,0.0,0.0,2024-03-19,0
LOAN0000432,CUST000496,Personal Loan,0,,,35531.76,0.0,0.0,2025-07-04,0
LOAN0000433,CUST008877,Personal Loan,0,,,510206.45,0.0,0.0,2024-10-25,0
LOAN0000434,CUST005631,BNPL,0,,,17566.74,0.0,0.0,2023-07-08,0
LOAN0000435,CUST002523,BNPL,0,,,26231.16,0.0,0.0,2024-02-06,0
LOAN0000436,CUST009553,Personal Loan,0,,,584729.6,0.0,0.0,2025-03-09,0
LOAN0000437,CUST004838,Personal Loan,0,,,492762.14,0.0,0.0,2025-12-11,0
LOAN0000438,CUST003316,Personal Loan,0,,,180446.98,0.0,0.0,2024-07-30,0
LOAN0000439,CUST001824,BNPL,0,,,8314.5,0.0,0.0,2024-06-06,0
LOAN0000440,CUST002449,Personal Loan,0,,,224625.08,0.0,0.0,2024-12-07,0
LOAN0000441,CUST008340,Personal Loan,0,,,213652.32,0.0,0.0,2024-02-08,0
LOAN0000442,CUST006157,SME Loan,0,,,354176.53,0.0,0.0,2025-02-01,0
LOAN0000443,CUST009138,Personal Loan,0,,,344488.0,0.0,0.0,2025-04-24,0
LOAN0000444,CUST002326,SME Loan,0,,,519663.33,0.0,0.0,2025-04-08,0
LOAN0000445,CUST001225,Personal Loan,0,,,239186.43,0.0,0.0,2024-05-02,0
LOAN0000446,CUST000064,Personal Loan,1,150.0,5.0,31291.4,121420.6,16639.99,2023-11-28,1
LOAN0000447,CUST005084,Personal Loan,0,,,386570.61,0.0,0.0,2026-03-27,0
LOAN0000448,CUST009981,Personal Loan,1,90.0,3.0,35345.04,270290.96,31337.71,2024-02-22,1
LOAN0000449,CUST006969,SME Loan,1,60.0,2.0,27136.21,476231.79,158328.67,2024-01-30,1
LOAN0000450,CUST003087,BNPL,0,,,4578.12,0.0,0.0,2023-07-19,0
LOAN0000451,CUST008783,BNPL,1,90.0,3.0,18538.92,34900.08,5523.98,2024-03-02,1
LOAN0000452,CUST007829,BNPL,1,180.0,6.0,26330.55,0.0,0.0,2024-01-07,1
LOAN0000453,CUST000162,SME Loan,0,,,354118.0,0.0,0.0,2026-01-13,0
LOAN0000454,CUST008183,Personal Loan,0,,,470278.05,0.0,0.0,2026-04-30,0
LOAN0000455,CUST003009,SME Loan,0,,,323666.01,0.0,0.0,2026-03-18,0
LOAN0000456,CUST001507,Personal Loan,0,,,278505.76,0.0,0.0,2024-08-23,0
LOAN0000457,CUST002270,Personal Loan,0,,,68286.05,0.0,0.0,2026-11-11,0
LOAN0000458,CUST004685,SME Loan,0,,,533840.91,0.0,0.0,2024-12-23,0
LOAN0000459,CUST004252,Personal Loan,0,,,301785.96,0.0,0.0,2025-09-11,0
LOAN0000460,CUST002892,SME Loan,0,,,715558.8,0.0,0.0,2025-08-31,0
LOAN0000461,CUST001734,Personal Loan,0,,,493216.16,0.0,0.0,2023-06-21,0
LOAN0000462,CUST007633,SME Loan,0,,,177778.7,0.0,0.0,2025-08-03,0
LOAN0000463,CUST009898,Personal Loan,0,,,433592.64,0.0,0.0,2025-03-02,0
LOAN0000464,CUST007787,BNPL,0,,,38758.9,0.0,0.0,2024-03-11,0
LOAN0000465,CUST002962,SME Loan,0,,,164634.2,0.0,0.0,2024-08-13,0
LOAN0000466,CUST002453,Personal Loan,1,210.0,7.0,139874.82,226942.18,80780.05,2023-07-27,1
LOAN0000467,CUST002181,Personal Loan,0,,,185555.3,0.0,0.0,2026-11-27,0
LOAN0000468,CUST001380,Personal Loan,1,150.0,5.0,175991.0,112279.0,36134.79,2023-08-30,1
LOAN0000469,CUST005520,Personal Loan,0,,,524928.3,0.0,0.0,2025-11-16,0
LOAN0000470,CUST006065,Personal Loan,0,,,410778.2,0.0,0.0,2024-11-19,0
LOAN0000471,CUST007073,Personal Loan,0,,,61160.64,0.0,0.0,2026-07-21,0
LOAN0000472,CUST006816,Personal Loan,0,,,397871.2,0.0,0.0,2024-07-27,0
LOAN0000473,CUST002929,SME Loan,1,150.0,5.0,27605.8,108971.2,14350.41,2024-05-02,1
LOAN0000474,CUST003303,Personal Loan,0,,,366980.32,0.0,0.0,2024-05-04,0
LOAN0000475,CUST006830,SME Loan,0,,,166695.48,0.0,0.0,2025-02-23,0
LOAN0000476,CUST003489,Personal Loan,0,,,330277.08,0.0,0.0,2025-05-04,0
LOAN0000477,CUST002131,Personal Loan,1,240.0,8.0,70569.38,14192.62,4637.5,2024-04-26,1
LOAN0000478,CUST003747,SME Loan,0,,,194442.82,0.0,0.0,2025-10-01,0
LOAN0000479,CUST002723,Personal Loan,0,,,200959.46,0.0,0.0,2024-03-09,0
LOAN0000480,CUST000891,BNPL,0,,,62731.62,0.0,0.0,2024-06-01,0
LOAN0000481,CUST008315,BNPL,1,150.0,5.0,11347.2,7813.8,2149.93,2024-05-28,1
LOAN0000482,CUST008544,SME Loan,0,,,673275.14,0.0,0.0,2024-12-09,0
LOAN0000483,CUST002202,SME Loan,1,60.0,2.0,28455.31,185124.69,45727.77,2024-02-04,1
LOAN0000484,CUST000654,Personal Loan,0,,,424865.02,0.0,0.0,2025-04-09,0
LOAN0000485,CUST007405,Personal Loan,0,,,314829.06,0.0,0.0,2025-02-28,0
LOAN0000486,CUST002121,Education Loan,0,,,935909.76,0.0,0.0,2026-10-16,0
LOAN0000487,CUST003938,Personal Loan,0,,,132231.24,0.0,0.0,2025-05-24,0
LOAN0000488,CUST000649,Personal Loan,0,,,326595.37,0.0,0.0,2024-11-19,0
LOAN0000489,CUST002269,Personal Loan,1,210.0,7.0,9840.36,17559.64,3288.93,2023-05-20,1
LOAN0000490,CUST007942,Personal Loan,0,,,189732.34,0.0,0.0,2024-11-19,0
LOAN0000491,CUST008059,BNPL,1,150.0,5.0,11765.88,16231.12,5508.25,2023-06-21,1
LOAN0000492,CUST002076,Education Loan,0,,,364591.8,0.0,0.0,2026-10-13,0
LOAN0000493,CUST003356,BNPL,0,,,54036.92,0.0,0.0,2023-10-11,0
LOAN0000494,CUST001355,BNPL,0,,,32534.96,0.0,0.0,2024-02-06,0
LOAN0000495,CUST000750,SME Loan,0,,,658518.52,0.0,0.0,2025-06-15,0
LOAN0000496,CUST009920,Personal Loan,0,,,55291.2,0.0,0.0,2026-08-22,0
LOAN0000497,CUST006566,BNPL,0,,,3396.56,0.0,0.0,2024-03-21,0
LOAN0000498,CUST005426,BNPL,0,,,49410.62,0.0,0.0,2024-02-12,0
LOAN0000499,CUST007664,Personal Loan,1,180.0,6.0,91117.15,309675.85,58519.75,2024-04-03,1
LOAN0000500,CUST008410,Personal Loan,0,,,481835.64,0.0,0.0,2026-02-04,0
LOAN0000501,CUST008080,Personal Loan,1,60.0,2.0,34670.58,317607.42,88353.79,2024-01-29,1
LOAN0000502,CUST000173,BNPL,1,210.0,7.0,22359.48,10544.52,2417.86,2024-06-30,1
LOAN0000503,CUST001878,BNPL,0,,,13877.88,0.0,0.0,2023-10-19,0
LOAN0000504,CUST006558,BNPL,0,,,59864.1,0.0,0.0,2023-12-11,0
LOAN0000505,CUST003762,BNPL,0,,,3274.2,0.0,0.0,2024-07-11,0
LOAN0000506,CUST009822,SME Loan,0,,,540914.36,0.0,0.0,2026-03-24,0
LOAN0000507,CUST006662,Personal Loan,0,,,520600.4,0.0,0.0,2025-09-25,0
LOAN0000508,CUST009567,Personal Loan,0,,,543954.95,0.0,0.0,2025-05-26,0
LOAN0000509,CUST002020,Personal Loan,0,,,306816.3,0.0,0.0,2024-10-03,0
LOAN0000510,CUST008652,Personal Loan,1,180.0,6.0,259715.55,213175.45,50985.17,2024-06-12,1
LOAN0000511,CUST003215,SME Loan,0,,,321295.74,0.0,0.0,2025-10-10,0
LOAN0000512,CUST009893,BNPL,1,120.0,4.0,28833.3,26757.7,7486.08,2024-03-19,1
LOAN0000513,CUST001587,Personal Loan,0,,,507076.43,0.0,0.0,2023-08-13,0
LOAN0000514,CUST005170,Personal Loan,0,,,109456.26,0.0,0.0,2024-01-23,0
LOAN0000515,CUST007941,SME Loan,1,90.0,3.0,31394.94,177361.06,37743.17,2024-01-31,1
LOAN0000516,CUST004329,SME Loan,0,,,335492.04,0.0,0.0,2024-12-23,0
LOAN0000517,CUST004679,Personal Loan,0,,,32055.12,0.0,0.0,2025-03-22,0
LOAN0000518,CUST009859,Personal Loan,0,,,294198.8,0.0,0.0,2026-02-23,0
LOAN0000519,CUST004257,SME Loan,0,,,454230.9,0.0,0.0,2026-03-29,0
LOAN0000520,CUST006053,BNPL,0,,,28922.5,0.0,0.0,2024-06-08,0
LOAN0000521,CUST000553,BNPL,1,150.0,5.0,2941.64,732.36,269.91,2023-05-09,1
LOAN0000522,CUST008432,Personal Loan,0,,,58065.02,0.0,0.0,2025-09-24,0
LOAN0000523,CUST006489,Personal Loan,1,210.0,7.0,40940.94,95327.06,19632.72,2023-02-14,1
LOAN0000524,CUST004046,BNPL,1,210.0,7.0,9155.52,0.0,0.0,2023-09-21,1
LOAN0000525,CUST000170,BNPL,1,90.0,3.0,9840.8,4826.2,1072.81,2023-01-10,1
LOAN0000526,CUST005927,SME Loan,0,,,439117.56,0.0,0.0,2025-12-08,0
LOAN0000527,CUST000133,Personal Loan,0,,,385461.05,0.0,0.0,2024-08-10,0
LOAN0000528,CUST000013,Education Loan,0,,,964647.63,0.0,0.0,2026-03-21,0
LOAN0000529,CUST006175,BNPL,1,60.0,2.0,1389.1,11841.9,2018.53,2022-07-02,1
LOAN0000530,CUST001899,BNPL,1,210.0,7.0,18742.59,0.0,0.0,2023-06-16,1
LOAN0000531,CUST001925,SME Loan,0,,,229965.0,0.0,0.0,2025-02-03,0
LOAN0000532,CUST006544,Personal Loan,0,,,137902.14,0.0,0.0,2024-08-23,0
LOAN0000533,CUST000545,Personal Loan,0,,,408678.9,0.0,0.0,2026-09-13,0
LOAN0000534,CUST003137,Personal Loan,0,,,27540.0,0.0,0.0,2024-12-02,0
LOAN0000535,CUST001505,BNPL,1,180.0,6.0,28683.05,4820.95,844.82,2023-09-25,1
LOAN0000536,CUST005818,BNPL,1,60.0,2.0,7372.53,51488.47,14748.83,2023-10-27,1
LOAN0000537,CUST006625,Personal Loan,0,,,148738.7,0.0,0.0,2024-04-26,0
LOAN0000538,CUST007226,SME Loan,1,90.0,3.0,26280.8,229781.2,44755.37,2024-02-23,1
LOAN0000539,CUST002557,Personal Loan,0,,,45224.8,0.0,0.0,2025-08-06,0
LOAN0000540,CUST000902,Personal Loan,0,,,323873.44,0.0,0.0,2024-11-05,0
LOAN0000541,CUST000794,Personal Loan,0,,,140619.0,0.0,0.0,2024-10-22,0
LOAN0000542,CUST004264,Personal Loan,0,,,471578.64,0.0,0.0,2026-03-23,0
LOAN0000543,CUST009461,Personal Loan,0,,,185312.16,0.0,0.0,2026-06-08,0
LOAN0000544,CUST002182,BNPL,1,90.0,3.0,1401.78,4702.22,640.4,2023-10-26,1
LOAN0000545,CUST002572,Personal Loan,0,,,283648.82,0.0,0.0,2024-07-30,0
LOAN0000546,CUST001018,BNPL,0,,,10007.16,0.0,0.0,2023-01-11,0
LOAN0000547,CUST006067,BNPL,0,,,60547.34,0.0,0.0,2024-01-22,0
LOAN0000548,CUST006813,Personal Loan,0,,,269554.48,0.0,0.0,2025-01-08,0
LOAN0000549,CUST006436,BNPL,0,,,32631.4,0.0,0.0,2024-08-26,0
LOAN0000550,CUST008623,Personal Loan,0,,,290737.92,0.0,0.0,2024-10-26,0
LOAN0000551,CUST004872,BNPL,0,,,9423.42,0.0,0.0,2024-01-27,0
LOAN0000552,CUST001357,SME Loan,1,120.0,4.0,33836.28,206562.72,40088.01,2024-03-07,1
LOAN0000553,CUST002897,Personal Loan,0,,,83745.76,0.0,0.0,2024-08-18,0
LOAN0000554,CUST006631,Personal Loan,0,,,416139.12,0.0,0.0,2024-10-16,0
LOAN0000555,CUST006145,Personal Loan,0,,,409322.56,0.0,0.0,2024-05-23,0
LOAN0000556,CUST005315,Personal Loan,0,,,473901.9,0.0,0.0,2024-01-27,0
LOAN0000557,CUST006847,BNPL,1,120.0,4.0,2859.24,3766.76,1007.91,2024-01-06,1
LOAN0000558,CUST006382,Personal Loan,0,,,309707.02,0.0,0.0,2025-04-23,0
LOAN0000559,CUST008825,Education Loan,0,,,230999.73,0.0,0.0,2027-02-27,0
LOAN0000560,CUST005873,Personal Loan,0,,,162817.05,0.0,0.0,2025-11-02,0
LOAN0000561,CUST007795,SME Loan,0,,,80642.14,0.0,0.0,2025-11-15,0
LOAN0000562,CUST002490,Personal Loan,0,,,397082.14,0.0,0.0,2025-06-02,0
LOAN0000563,CUST006795,SME Loan,1,60.0,2.0,21683.84,442736.16,105662.79,2024-02-08,1
LOAN0000564,CUST009031,BNPL,0,,,11124.72,0.0,0.0,2024-06-26,0
LOAN0000565,CUST003862,BNPL,0,,,16167.68,0.0,0.0,2024-01-09,0
LOAN0000566,CUST007801,Personal Loan,0,,,122877.93,0.0,0.0,2025-06-16,0
LOAN0000567,CUST007266,BNPL,0,,,56792.8,0.0,0.0,2024-03-12,0
LOAN0000568,CUST000604,BNPL,0,,,11925.72,0.0,0.0,2024-08-03,0
LOAN0000569,CUST005830,BNPL,0,,,24626.02,0.0,0.0,2024-02-21,0
LOAN0000570,CUST001315,BNPL,0,,,24890.04,0.0,0.0,2024-06-22,0
LOAN0000571,CUST009674,Personal Loan,0,,,92063.62,0.0,0.0,2023-10-27,0
LOAN0000572,CUST008128,Personal Loan,0,,,251801.55,0.0,0.0,2026-09-07,0
LOAN0000573,CUST001109,BNPL,0,,,40835.4,0.0,0.0,2023-12-27,0
LOAN0000574,CUST001230,BNPL,0,,,51515.25,0.0,0.0,2024-01-07,0
LOAN0000575,CUST005956,BNPL,0,,,21412.6,0.0,0.0,2023-12-23,0
LOAN0000576,CUST003448,Personal Loan,0,,,39223.2,0.0,0.0,2025-09-15,0
LOAN0000577,CUST000353,Personal Loan,0,,,411263.36,0.0,0.0,2026-07-02,0
LOAN0000578,CUST005422,Personal Loan,0,,,561558.96,0.0,0.0,2026-10-18,0
LOAN0000579,CUST003882,Personal Loan,0,,,336366.49,0.0,0.0,2025-11-19,0
